,id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,heat_source,sewer_system,sqft_garage,sqft_patio,yr_built,yr_renovated,lat,long,street address,city,zipcode,floodzones_in_zipcode,area_flood_score_max,area_flood_score_min,avg_area_flood_score,price,grade score,has_basement,on_waterfront,near_greenbelt,view score,nuisance,condition score
2265,9547201450,2022-01-13,4,3.5,3360,4080,2.0,Gas,PUBLIC,340,400,2021,0,47.67824,-122.30736,6818 19th Avenue Northeast,Seattle,98115,"['X', 'AE', 'C']",2.0,1.6666666666666667,1.8333333333333333,2575000.0,8,1,0,0,0,0,3
2266,7972601658,2021-12-09,5,3.5,2340,9670,2.0,Gas,PUBLIC,400,290,2005,0,47.527405,-122.340645,8430 5th Avenue Southwest,Seattle,98106,"['X', 'AE']",2.5,2.0,2.25,75000.0,8,0,0,0,0,0,3
2267,3096500070,2022-05-10,4,2.5,2810,5531,2.0,Gas,PUBLIC,570,100,2003,0,47.67237,-122.3991,3214 Northwest 60th Street,Seattle,98107,"['X', 'C']",1.5,1.0,1.25,2400000.0,9,0,0,0,0,0,3
2268,2422069063,2021-10-14,3,2.0,1370,57697,1.0,Electricity,PRIVATE,560,210,1994,0,47.38159,-121.98121,24519 270th Avenue Southeast,Maple Valley,98038,"['AE', 'X', 'A05', 'B', 'A', 'C', 'A01']",2.4285714285714284,2.2857142857142856,2.3571428571428568,775000.0,7,0,0,0,0,0,4
2269,3918400120,2021-07-16,5,2.0,1830,7475,2.0,Electricity,PUBLIC,280,280,1951,0,47.713965,-122.361145,303 Northwest 117th Street,Seattle,98177,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,1090000.0,7,0,0,0,0,1,4
2270,9828200485,2022-05-18,4,3.0,2280,7200,1.5,Gas,PUBLIC,200,0,1928,0,47.61512000000001,-122.29978,1532 25th Avenue,Seattle,98122,['X'],2.0,1.0,1.5,1635000.0,7,1,0,0,0,0,4
2271,3521069144,2021-06-14,3,2.5,2200,66860,1.0,Gas,PRIVATE,870,50,1992,0,47.26957,-122.01278,36909 249th Avenue Southeast,Enumclaw,98022,"['A', 'X', 'D', 'AE', 'C']",2.0,1.8,1.9,1200000.0,9,0,0,0,0,0,4
2272,2902200402,2022-03-30,3,2.5,2020,1492,3.0,Electricity,PUBLIC,0,510,2021,0,47.63957,-122.32899,67 East Lynn Street,Seattle,98102,['X'],2.0,1.0,1.5,1250000.0,9,1,0,0,0,0,3
2273,3332000420,2021-07-26,5,3.0,2020,6180,1.5,Gas,PUBLIC,0,20,1951,2007,47.55059,-122.272885,4728 South Mead Street,Seattle,98118,['X'],2.0,1.0,1.5,925000.0,7,0,0,0,0,0,3
2274,3191000120,2021-11-08,4,3.0,2380,7278,2.0,Gas,PUBLIC,480,360,1985,0,47.714085,-122.21777,9202 Northeast 126th Place,Kirkland,98034,['X'],2.0,1.0,1.5,1125000.0,9,1,0,0,2,0,3
2275,2143700962,2021-10-07,4,2.5,2440,6949,1.0,Gas,PUBLIC,580,280,2006,0,47.478935,-122.228105,801 Southwest 3rd Place,Renton,98057,"['X', 'AE', 'C', 'AH', 'AHB', 'A04', 'A']",2.571428571428572,2.4285714285714284,2.5,724000.0,8,1,0,0,0,0,4
2276,293760010,2021-11-24,4,3.5,3380,9641,2.0,Gas,PUBLIC,710,580,2002,0,47.55626,-122.025895,23590 Southeast 52nd Street,Issaquah,98029,"['X', 'AE']",2.5,2.0,2.25,2066000.0,10,0,0,0,0,0,3
2277,9465910240,2021-10-25,5,2.5,2800,8333,2.0,Gas,PUBLIC,490,0,1994,0,47.744175,-122.17142,12512 Northeast 160th Place,Woodinville,98072,"['X', 'AE']",2.5,2.0,2.25,1300000.0,9,0,0,0,0,0,3
2278,2571910070,2021-09-24,4,3.0,2130,8459,1.0,Gas,PUBLIC,480,0,1993,0,47.195705,-122.009285,559 Hazel Place,Enumclaw,98022,"['A', 'X', 'D', 'AE', 'C']",2.0,1.8,1.9,575000.0,7,1,0,0,0,0,4
2279,5703500370,2021-07-15,3,2.0,1290,9480,1.0,Gas,PRIVATE,360,340,1980,0,47.478025,-121.76116,13537 434th Avenue Southeast,North Bend,98045,"['AE', 'AO', 'X', 'AOB', 'D', 'C', 'A', 'AH', 'A05', 'B', 'A09', 'AHB', 'A06', 'A03']",2.571428571428572,2.5,2.5357142857142856,779000.0,7,0,0,0,0,0,4
2280,621069074,2021-10-08,3,2.5,1720,99916,2.0,Gas,PRIVATE,700,180,1990,0,47.33906,-122.09311,29245 188th Avenue Southeast,Kent,98042,"['X', 'A', 'AE']",2.6666666666666665,2.333333333333333,2.5,680000.0,7,0,0,0,0,0,4
2281,7287100052,2021-06-14,2,2.0,1530,7741,1.0,Gas,PUBLIC,530,300,1984,0,47.76493,-122.3533,505 North 188th Street,Shoreline,98133,"['X', 'A', 'AE', 'C']",2.25,2.0,2.125,750000.0,8,0,0,0,0,0,3
2282,2822049094,2022-05-12,2,1.0,1970,29771,1.0,Oil,PUBLIC,0,0,1943,0,47.36116,-122.31034,1805 South 268th Street,Des Moines,98198,"['X', 'A', 'AE', 'C', 'VE']",2.4,2.2,2.3,525000.0,7,0,0,0,0,1,3
2283,7702600810,2022-05-20,3,2.0,1070,43150,1.0,Electricity,PUBLIC,0,160,1951,0,47.4275,-122.10942,17402 Southeast 196th Drive,Renton,98058,"['AE', 'X', 'A', 'A05', 'C', 'A07', 'B']",2.4285714285714284,2.2857142857142856,2.3571428571428568,829000.0,6,1,1,0,0,0,4
2284,600000020,2021-10-11,3,2.0,1670,5500,1.0,Gas,PUBLIC,0,220,1941,0,47.55999,-122.31495,1325 South Angeline Street,Seattle,98108,"['X', 'A', 'AE']",2.6666666666666665,2.333333333333333,2.5,650000.0,6,1,0,0,0,0,4
2285,6190701201,2022-04-06,4,2.0,2280,14850,1.0,Electricity,PUBLIC,0,560,1915,0,47.75467,-122.3534,17217 Dayton Avenue North,Shoreline,98133,"['X', 'A', 'AE', 'C']",2.25,2.0,2.125,983000.0,7,1,0,0,0,1,5
2286,7298020260,2022-05-19,4,2.5,3450,19031,2.0,Gas,PUBLIC,760,50,1987,0,47.30463,-122.34039,33139 3rd Court Southwest,Federal Way,98023,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,1000000.0,10,0,0,0,0,0,3
2287,3200900032,2022-05-11,3,3.0,2740,4000,2.0,Gas,PUBLIC,0,120,1921,0,47.60736,-122.28864,617 35th Avenue,Seattle,98122,['X'],2.0,1.0,1.5,2150000.0,9,1,0,0,0,0,5
2288,6145600780,2022-02-25,2,1.0,1510,3844,1.0,Gas,PUBLIC,540,100,1923,1970,47.70383,-122.34757,758 North 103rd Street,Seattle,98133,"['X', 'A', 'AE', 'C']",2.25,2.0,2.125,862000.0,7,1,0,0,0,0,3
2289,9269200780,2021-11-11,2,1.0,720,4340,1.0,Gas,PUBLIC,0,160,1949,0,47.53536,-122.37067,2917 Southwest Webster Street,Seattle,98126,"['X', 'C']",1.5,1.0,1.25,525000.0,6,1,0,0,2,0,3
2290,452002085,2021-07-29,2,1.0,1000,3737,1.0,Oil,PUBLIC,0,140,1922,0,47.67404000000001,-122.37021,932 Northwest 62nd Street,Seattle,98107,"['X', 'C']",1.5,1.0,1.25,925000.0,7,1,0,0,0,0,4
2291,7259200115,2021-07-06,2,2.0,820,13091,1.0,Oil,PRIVATE,0,0,1939,2021,47.40387,-122.28978,22024 Military Road South,SeaTac,98198,"['X', 'A', 'AE', 'C', 'VE']",2.4,2.2,2.3,450000.0,4,0,0,0,0,1,3
2292,3885802730,2021-07-26,1,1.0,380,10800,1.0,Electricity,PUBLIC,0,0,1930,0,47.68696,-122.21041,421 1/2 14th Ave W,Kirkland,98033,"['X', 'AO']",2.5,2.0,2.25,1575000.0,4,0,0,0,0,0,2
2293,9151600700,2021-08-13,4,2.0,2310,3300,2.0,Gas,PUBLIC,300,120,1972,0,47.58473,-122.383385,2116 41st Avenue Southwest,Seattle,98116,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,985000.0,7,1,0,0,2,0,3
2294,6082400302,2021-08-18,4,2.0,1330,27694,1.0,Gas,PUBLIC,0,0,1950,0,47.48266,-122.29731,2660 South 135th Street,SeaTac,98168,"['X', 'AE', 'C', 'AHB']",2.25,2.0,2.125,550000.0,7,0,0,0,0,0,5
2295,9578501050,2022-06-06,3,2.5,2320,5737,2.0,Gas,PUBLIC,400,162,2014,0,47.29592,-122.34823,910 Southwest 341st Street,Federal Way,98023,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,730000.0,8,0,0,0,0,0,3
2296,3825310280,2021-11-04,5,3.5,3810,8432,2.0,Gas,PUBLIC,720,80,2006,0,47.70753,-122.130435,12040 157th Avenue Northeast,Redmond,98052,"['AE', 'X', 'A', 'A06', 'B']",2.6,2.4,2.5,2375000.0,9,1,0,0,0,0,3
2297,9542890110,2021-08-20,3,2.5,1410,2507,2.0,Gas,PUBLIC,670,50,2010,0,47.68607,-122.10288,17826 Northeast 95th Court,Redmond,98052,"['AE', 'X', 'A', 'A06', 'B']",2.6,2.4,2.5,900000.0,8,1,0,0,0,0,3
2298,104560260,2022-02-18,3,2.5,1980,6180,2.0,Gas,PUBLIC,510,360,1990,0,47.308,-122.359835,32718 20th Avenue Southwest,Federal Way,98023,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,615000.0,7,0,0,0,0,0,3
2299,2254501140,2021-10-04,3,1.0,1680,4800,2.0,Gas,PUBLIC,0,270,1902,0,47.610755,-122.31447,911 14th Avenue,Seattle,98122,['X'],2.0,1.0,1.5,1067182.0,7,1,0,0,0,1,3
2300,7859910470,2022-03-14,4,2.5,2191,4887,2.0,Gas,PUBLIC,400,196,2016,0,47.319425,-122.18089,31520 121st Court Southeast,Auburn,98092,"['X', 'A', 'AE', 'AHB', 'A01', 'C', 'AH']",2.571428571428572,2.4285714285714284,2.5,800000.0,8,0,0,0,0,0,3
2301,8079030090,2022-03-23,3,3.0,2190,9355,2.0,Gas,PUBLIC,440,190,1991,0,47.50858,-122.153125,1839 Field Place Northeast,Renton,98059,"['X', 'AE', 'C']",2.0,1.6666666666666667,1.8333333333333333,1340000.0,8,0,0,0,0,0,3
2302,7683800015,2021-07-23,3,1.5,1630,10920,1.0,Electricity,PUBLIC,420,240,1963,0,47.33555,-122.29745,2666 South 298th Street,Federal Way,98003,['X'],2.0,1.0,1.5,104186.0,7,0,0,0,0,0,3
2303,104540110,2021-08-12,4,3.0,1900,5992,1.0,Gas,PUBLIC,510,100,1989,0,47.31159,-122.357155,1714 Southwest 324th Street,Federal Way,98023,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,510000.0,7,1,0,0,0,0,3
2304,7883605575,2021-10-11,4,2.0,1700,5500,1.0,Gas,PUBLIC,0,0,1910,0,47.52288,-122.32011,1001 South Henderson Street,Seattle,98108,"['X', 'A', 'AE']",2.6666666666666665,2.333333333333333,2.5,575000.0,6,1,0,0,0,1,4
2305,6639900009,2021-10-04,4,2.5,2740,7104,2.0,Gas,PUBLIC,650,60,2009,0,47.696225,-122.178955,10709 121st Place Northeast,Kirkland,98033,"['X', 'AO']",2.5,2.0,2.25,1561000.0,9,0,0,0,0,1,3
2306,1387301350,2021-08-25,3,2.0,1720,7704,1.0,Gas,PUBLIC,570,0,1969,0,47.73688,-122.194675,15011 110th Avenue Northeast,Bothell,98011,"['X', 'C', 'A06', 'AE']",2.25,2.0,2.125,902000.0,7,1,0,0,0,0,4
2307,3303960290,2022-05-18,4,3.0,3440,14755,2.0,Gas,PUBLIC,840,50,2000,0,47.52085,-122.154522,9049 139th Avenue Southeast,Newcastle,98059,"['X', 'AE', 'C']",2.0,1.6666666666666667,1.8333333333333333,2210000.0,11,0,0,1,0,0,3
2308,4060000260,2021-10-23,4,1.0,1900,6600,1.5,Electricity,PUBLIC,500,0,1945,0,47.500335,-122.247865,11456 69th Place South,Seattle,98178,"['X', 'AE']",2.5,2.0,2.25,530000.0,6,0,0,0,0,0,3
2309,6187100130,2021-12-10,3,2.5,1980,9607,1.0,Gas,PUBLIC,470,290,1981,0,47.38903,-122.159845,23713 137th Avenue Southeast,Kent,98042,"['X', 'A', 'AE']",2.6666666666666665,2.333333333333333,2.5,610000.0,7,1,0,0,0,0,4
2310,809001770,2022-04-18,1,1.0,820,2000,1.0,Gas,PUBLIC,0,370,1910,0,47.636405,-122.35493,115 Newton Street,Seattle,98109,['X'],2.0,1.0,1.5,900000.0,7,0,0,0,0,0,3
2311,9320900340,2022-01-04,3,1.0,980,3040,1.0,Electricity,PUBLIC,0,0,1978,0,47.30279,-122.363705,33410 24th Avenue Southwest,Federal Way,98023,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,395290.0,6,0,0,0,0,0,5
2312,8576050710,2022-01-03,3,2.5,2600,4015,2.0,Gas,PUBLIC,420,180,2021,0,47.304355,-122.024795,33262 Crystal Avenue Southeast,Black Diamond,98010,"['X', 'C']",1.5,1.0,1.25,826132.0,8,0,0,0,0,0,3
2313,293180010,2021-08-17,1,1.0,950,7371,1.0,Electricity,PUBLIC,0,0,1911,0,47.30514,-122.20259,330 V Street Southeast,Auburn,98002,"['X', 'AH', 'AE', 'AHB', 'C', 'AO']",2.5,2.333333333333333,2.416666666666667,435000.0,6,0,0,0,0,0,5
2314,7950302670,2022-03-18,2,1.0,1800,3030,1.5,Gas,PUBLIC,0,160,1910,0,47.56501,-122.28198,4139 41st Avenue South,Seattle,98118,['X'],2.0,1.0,1.5,850000.0,7,1,0,0,0,0,5
2315,7308000430,2022-03-23,4,2.5,3750,8510,2.0,Gas,PUBLIC,760,490,2001,0,47.54549,-122.118057,6319 167th Avenue Southeast,Bellevue,98006,"['X', 'AE', 'A']",2.6666666666666665,2.333333333333333,2.5,2670000.0,9,0,0,0,0,0,3
2316,1221059144,2021-09-14,3,3.0,2240,60319,1.0,Electricity,PRIVATE,480,280,1974,0,47.31924,-122.12254,16420 Southeast Auburn-Black Diamond Road,Auburn,98092,"['X', 'A', 'AE', 'AHB', 'A01', 'C', 'AH']",2.571428571428572,2.4285714285714284,2.5,640000.0,8,1,0,0,0,1,5
2317,7212651690,2022-05-09,4,2.5,2480,6534,2.0,Gas,PUBLIC,660,0,1992,0,47.26851,-122.306995,2020 South 372nd Street,Federal Way,98003,['X'],2.0,1.0,1.5,715000.0,8,1,0,0,0,0,3
2318,5101402338,2021-10-10,4,3.0,1900,6600,1.0,Gas,PUBLIC,420,430,1941,2010,47.694115,-122.31181,1504 Northeast 90th Street,Seattle,98115,"['X', 'AE', 'C']",2.0,1.6666666666666667,1.8333333333333333,1173500.0,7,1,0,0,2,1,3
2319,5104450460,2022-02-04,3,2.5,2140,8605,2.0,Gas,PUBLIC,440,0,1987,0,47.461885,-122.15256,15610 139th Court Southeast,Renton,98058,"['AE', 'X', 'A', 'A05', 'C', 'A07', 'B']",2.4285714285714284,2.2857142857142856,2.3571428571428568,800000.0,8,0,0,0,2,0,3
2320,4037000535,2021-07-01,5,3.0,2250,8310,1.0,Gas,PUBLIC,420,300,1957,0,47.601505,-122.11738400000002,16637 Southeast 10th Street,Bellevue,98008,"['X', 'AE', 'A', 'C', 'A06']",2.4,2.2,2.3,1100000.0,7,1,0,0,0,0,5
2321,2267000231,2021-10-18,2,1.0,940,5565,1.0,Gas,PUBLIC,0,0,1940,0,47.691845,-122.396705,8542 31st Avenue Northwest,Seattle,98117,"['X', 'A']",2.5,2.0,2.25,747500.0,7,0,0,0,0,0,3
2322,9835800560,2022-01-12,3,2.5,1460,7474,1.0,Gas,PUBLIC,480,0,1968,0,47.37267,-122.288315,3423 South 255th Street,Kent,98032,"['X', 'AE', 'AHB', 'AH', 'C', 'A', 'VE']",2.571428571428572,2.4285714285714284,2.5,600000.0,8,0,0,0,0,0,4
2323,3459000180,2021-11-08,3,2.5,1970,10700,1.0,Gas,PUBLIC,620,250,1965,0,47.77526,-122.27378,20147 53rd Avenue Northeast,Lake Forest Park,98155,"['X', 'A', 'AE', 'C']",2.25,2.0,2.125,471750.0,8,1,0,0,2,0,3
2324,6396000333,2022-05-05,4,3.0,1934,5644,2.0,Gas,PUBLIC,420,154,1997,0,47.7122,-122.23541000000002,7915 Northeast 125th Street,Kirkland,98034,['X'],2.0,1.0,1.5,1630000.0,8,0,0,0,0,0,3
2325,3339900495,2022-02-03,2,1.0,908,9530,1.0,Electricity,PUBLIC,0,70,1922,0,47.31519,-122.22083,707 8th Street Northeast,Auburn,98002,"['X', 'AH', 'AE', 'AHB', 'C', 'AO']",2.5,2.333333333333333,2.416666666666667,469950.0,6,0,0,0,0,1,4
2326,6067910200,2021-06-21,6,3.0,3710,11550,1.5,Gas,PUBLIC,440,710,1978,0,47.54547,-122.18268700000002,11805 Southeast 64th Street,Bellevue,98006,"['X', 'AE', 'A']",2.6666666666666665,2.333333333333333,2.5,1300000.0,8,0,0,0,0,0,4
2327,832700180,2021-10-19,2,1.5,1080,1118,2.0,Gas,PUBLIC,260,0,2009,0,47.72354,-122.35249,492 North 130th Street,Seattle,98133,"['X', 'A', 'AE', 'C']",2.25,2.0,2.125,535780.0,8,1,0,0,0,0,3
2328,911500040,2021-07-23,3,2.0,1550,12194,1.0,Gas,PUBLIC,420,50,1958,0,47.5047,-122.17037,3624 Northeast 14th Street,Renton,98056,"['X', 'AE']",2.5,2.0,2.25,765000.0,7,0,0,0,0,0,5
2329,3073500069,2022-04-29,3,3.0,2305,7234,1.5,Electricity,PUBLIC,0,110,1918,0,47.754625,-122.339915,17318 Ashworth Avenue North,Shoreline,98133,"['X', 'A', 'AE', 'C']",2.25,2.0,2.125,875000.0,7,1,0,0,0,0,5
2330,8898700380,2022-03-23,3,2.0,1816,8588,1.0,Gas,PUBLIC,576,200,1984,0,47.45741,-122.204655,1133 South 23rd Street,Renton,98055,"['X', 'AHB', 'AE']",2.6666666666666665,2.333333333333333,2.5,910000.0,7,1,0,0,0,0,4
2331,5137800290,2021-11-23,4,2.5,2536,3600,2.0,Electricity,PUBLIC,441,120,2006,0,47.32445,-122.164835,30942 133rd Avenue Southeast,Auburn,98092,"['X', 'A', 'AE', 'AHB', 'A01', 'C', 'AH']",2.571428571428572,2.4285714285714284,2.5,660000.0,8,0,0,0,0,0,3
2332,3888100241,2021-06-22,3,3.5,2470,8052,2.0,Gas,PUBLIC,400,100,2012,0,47.681895,-122.16715,8811 130th Avenue Northeast,Kirkland,98033,"['X', 'AO']",2.5,2.0,2.25,1344000.0,8,1,0,0,0,0,3
2333,7977200220,2021-06-28,4,3.0,2900,6120,2.0,Gas,PUBLIC,310,320,2021,0,47.68445,-122.295555,7548 30th Avenue Northeast,Seattle,98115,"['X', 'AE', 'C']",2.0,1.6666666666666667,1.8333333333333333,2150000.0,9,1,0,0,2,0,3
2334,7230400110,2021-07-08,3,2.0,2100,15274,2.0,Electricity,PRIVATE,0,240,1965,0,47.47312,-122.09808,14407 183rd Avenue Southeast,Renton,98059,"['X', 'AE', 'C']",2.0,1.6666666666666667,1.8333333333333333,660000.0,7,0,0,0,0,0,4
2335,323049142,2021-11-09,3,1.0,920,5400,1.0,Gas,PUBLIC,0,0,1948,0,47.51576,-122.27034,9637 51st Avenue South,Seattle,98118,['X'],2.0,1.0,1.5,108463.0,6,1,0,0,0,1,3
2336,3355900395,2021-09-16,5,1.0,1820,11200,1.0,Gas,PUBLIC,0,0,1943,0,47.2701,-122.25039,219 Milwaukee Boulevard North,Pacific,98047,"['X', 'AE', 'C']",2.0,1.6666666666666667,1.8333333333333333,500000.0,7,0,0,0,0,0,5
2337,3300701090,2021-08-09,2,2.0,1080,1223,2.0,Electricity,PUBLIC,0,290,2021,0,47.69084,-122.37828,1600 Northwest 85th Street,Seattle,98117,"['X', 'A']",2.5,2.0,2.25,654950.0,8,1,0,0,0,0,3
2338,6198400042,2021-10-21,3,1.5,1060,22292,1.0,Electricity,PRIVATE,0,0,1977,0,47.43332,-122.18528,11619 Southeast 188th Street,Renton,98058,"['AE', 'X', 'A', 'A05', 'C', 'A07', 'B']",2.4285714285714284,2.2857142857142856,2.3571428571428568,605000.0,7,0,0,0,0,0,3
2339,2968800355,2021-08-24,1,1.0,890,7620,1.0,Gas,PUBLIC,0,120,1940,0,47.458945,-122.348825,16023 11th Avenue Southwest,Burien,98166,"['X', 'A', 'AE', 'AO', 'VE', 'C', 'A03']",2.571428571428572,2.4285714285714284,2.5,480000.0,5,1,0,0,0,0,4
2340,2768100640,2021-06-25,2,2.0,1840,5000,1.0,Gas,PUBLIC,180,0,1950,0,47.66921,-122.36971,923 Northwest 56th Street,Seattle,98107,"['X', 'C']",1.5,1.0,1.25,1125000.0,7,1,0,0,0,0,3
2341,1049000820,2022-05-26,4,3.0,1580,1539,2.0,Gas,PUBLIC,0,80,1972,0,47.737045,-122.1763,12307 Northeast 150th Court,Kirkland,98034,['X'],2.0,1.0,1.5,652000.0,7,0,0,0,0,0,4
2342,3629960750,2022-03-02,2,2.5,1620,1907,2.0,Gas,PUBLIC,590,190,2004,0,47.54857,-122.00442,1961 18th Place Northeast,Issaquah,98029,"['X', 'AE']",2.5,2.0,2.25,961000.0,8,1,0,0,2,0,3
2343,1722069054,2021-11-10,4,2.0,3820,107157,1.0,Gas,PRIVATE,0,100,1962,0,47.40013,-122.05901,22437 212th Avenue Southeast,Maple Valley,98038,"['AE', 'X', 'A05', 'B', 'A', 'C', 'A01']",2.4285714285714284,2.2857142857142856,2.3571428571428568,830000.0,8,1,0,0,0,0,4
2344,2607700080,2021-10-01,4,2.0,2560,9465,1.0,Gas,PUBLIC,400,240,1952,0,47.71363,-122.36252,11545 4th Avenue Northwest,Seattle,98177,"['X', 'A', 'C']",2.0,1.6666666666666667,1.8333333333333333,1555000.0,8,1,0,0,3,0,4
2345,6421100121,2021-11-10,4,3.0,1370,9594,1.5,Electricity,PUBLIC,220,200,1971,0,47.67407,-122.13933,7885 151st Avenue Northeast,Redmond,98052,"['AE', 'X', 'A', 'A06', 'B']",2.6,2.4,2.5,1330000.0,7,0,0,0,0,0,5
2346,7374600410,2022-03-09,4,2.0,1740,9000,1.0,Gas,PUBLIC,480,0,1959,0,47.5929,-122.13929,15014 Southeast 20th Street,Bellevue,98007,"['X', 'AE']",2.5,2.0,2.25,1236000.0,7,0,0,0,0,0,3
2347,5605000275,2021-12-21,3,1.5,1920,5450,2.0,Gas,PUBLIC,0,130,1926,0,47.64579000000001,-122.307865,1826 East Hamlin Street,Seattle,98112,['X'],2.0,1.0,1.5,1960000.0,8,1,0,0,0,0,3
2348,6402300080,2021-12-01,4,3.0,2700,9000,1.0,Gas,PUBLIC,640,250,1975,0,47.58012,-122.228115,8241 Southeast 33rd Place,Mercer Island,98040,['X'],2.0,1.0,1.5,1960000.0,9,1,0,0,0,0,3
2349,2622059197,2021-09-17,4,2.5,2420,8404,2.0,Gas,PUBLIC,400,105,2013,0,47.37198,-122.12998,25618 158th Place Southeast,Covington,98042,"['X', 'A', 'AE']",2.6666666666666665,2.333333333333333,2.5,700000.0,8,0,0,0,0,1,3
2350,3226049385,2022-04-05,4,2.0,1980,5720,1.0,Gas,PUBLIC,0,0,1947,0,47.695145,-122.32811,9104 1st Avenue Northeast,Seattle,98115,"['X', 'AE', 'C']",2.0,1.6666666666666667,1.8333333333333333,970000.0,7,1,0,0,0,1,5
2351,9567800331,2022-01-11,4,2.0,1610,7194,1.0,Electricity,PUBLIC,470,0,1959,0,47.765,-122.20178,10333 Northeast 189th Street,Bothell,98011,"['X', 'C', 'A06', 'AE']",2.25,2.0,2.125,670000.0,7,0,0,0,0,1,3
2352,8560800150,2022-04-19,5,3.0,3280,7049,2.0,Gas,PUBLIC,560,220,2007,0,47.70643,-122.100105,11818 179th Place Northeast,Redmond,98052,"['AE', 'X', 'A', 'A06', 'B']",2.6,2.4,2.5,2380000.0,9,0,0,0,0,0,3
2353,4036801480,2022-04-15,3,1.0,1090,7500,1.0,Gas,PUBLIC,200,150,1957,0,47.601245,-122.121747,1012 163rd Avenue Southeast,Bellevue,98008,"['X', 'AE', 'A', 'C', 'A06']",2.4,2.2,2.3,2574000.0,7,0,0,0,0,0,3
2354,5422210090,2021-06-16,6,4.0,3950,6570,2.0,Gas,PUBLIC,670,320,2021,0,47.571855,-122.02867,4070 233rd Pl SE,Sammamish,98075,"['AE', 'X', 'A', 'C']",2.25,2.0,2.125,1904405.0,9,0,0,0,0,0,3
2355,1437650040,2022-04-01,3,1.0,1280,15130,1.0,Gas,PRIVATE,440,0,1985,0,47.49705,-122.15418,857 Field Avenue Northeast,Renton,98059,"['X', 'AE', 'C']",2.0,1.6666666666666667,1.8333333333333333,575000.0,7,1,0,0,0,0,4
2356,2426069086,2021-10-19,3,2.0,1740,14025,1.0,Electricity,PRIVATE,400,0,1989,0,47.731515,-121.97208,14405 274th Court Northeast,Duvall,98019,"['AE', 'X', 'A', 'C', 'A10']",2.4,2.2,2.3,740000.0,7,0,0,0,0,0,3
2357,8063500055,2021-07-02,2,1.0,980,5560,1.0,Gas,PUBLIC,200,190,1925,0,47.55675,-122.38864,4400 Southwest Dawson Street,Seattle,98136,"['X', 'A']",2.5,2.0,2.25,962577.0,7,1,0,0,1,0,4
2358,2215900930,2022-03-21,3,3.0,2000,9202,2.0,Gas,PUBLIC,650,40,1992,0,47.35163,-122.057405,21219 Southeast 278th Way,Maple Valley,98038,"['AE', 'X', 'A05', 'B', 'A', 'C', 'A01']",2.4285714285714284,2.2857142857142856,2.3571428571428568,840000.0,7,0,0,0,0,0,4
2359,3331000155,2022-03-11,3,2.0,2280,5150,1.5,Gas,PUBLIC,720,320,1906,0,47.55289000000001,-122.282765,3912 South Lucile Street,Seattle,98118,['X'],2.0,1.0,1.5,611012.0,8,1,0,0,0,0,4
2360,3764390050,2022-02-28,2,2.5,1670,2708,2.0,Gas,PUBLIC,430,100,1991,0,47.71563,-122.216535,9312 Northeast 128th Lane,Kirkland,98034,['X'],2.0,1.0,1.5,1005000.0,8,0,0,0,0,0,4
2361,8576050720,2022-01-31,3,2.5,2600,4301,2.0,Gas,PUBLIC,420,180,2021,0,47.30426,-122.024715,33274 Crystal Avenue Southeast,Black Diamond,98010,"['X', 'C']",1.5,1.0,1.25,753760.0,8,0,0,0,0,0,3
2362,8075400030,2022-03-23,3,1.0,1360,21000,1.0,Oil,PRIVATE,760,400,1958,0,47.38725,-122.28164,23822 41st Avenue South,Kent,98032,"['X', 'AE', 'AHB', 'AH', 'C', 'A', 'VE']",2.571428571428572,2.4285714285714284,2.5,655000.0,7,0,0,0,0,0,4
2363,5569300310,2021-10-01,3,2.5,2820,4370,2.0,Electricity,PUBLIC,470,240,2021,0,47.35558,-122.05258,21624 Southeast 275th Street,Maple Valley,98038,"['AE', 'X', 'A05', 'B', 'A', 'C', 'A01']",2.4285714285714284,2.2857142857142856,2.3571428571428568,843229.0,8,1,0,0,0,0,3
2364,7437101170,2022-03-18,3,2.5,1770,7200,2.0,Gas,PUBLIC,430,330,1991,0,47.34875,-122.02858,23423 Southeast 282nd Place,Maple Valley,98038,"['AE', 'X', 'A05', 'B', 'A', 'C', 'A01']",2.4285714285714284,2.2857142857142856,2.3571428571428568,780000.0,7,0,0,0,0,0,3
2365,5063300460,2021-06-22,4,1.5,1240,15200,1.0,Electricity,PRIVATE,0,350,1937,1979,47.711005,-121.34608500000002,73830 East Cascade Highway,Skykomish,98288,"['AE', 'X', 'A', 'D', 'A07']",2.4,2.2,2.3,340000.0,6,0,0,0,0,1,3
2366,167000020,2022-03-21,5,1.0,2090,6273,1.5,Gas,PUBLIC,0,110,1920,0,47.20711,-121.997225,1733 Pioneer Street,Enumclaw,98022,"['A', 'X', 'D', 'AE', 'C']",2.0,1.8,1.9,305000.0,6,0,0,0,0,0,4
